"","studyDbId","location","year","latitude","longitude","YYYYMMDD","T2M","PRECTOTCORR","ALLSKY_SFC_SW_DWN"
"14586",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-03,7.62,0.02,21.22
"14587",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-04,3.51,7.82,3.88
"14588",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-05,-3.26,1.21,12.62
"14589",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-06,-3.95,0.22,8.68
"14590",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-07,-4.47,0.35,12.55
"14591",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-08,-3.43,0.25,9.71
"14592",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-09,-2,0.22,10.61
"14593",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-10,-1.08,0.02,17.34
"14594",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-11,1.69,1.05,17.55
"14595",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-12,2.32,11.05,9.92
"14596",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-13,1.56,2.12,5.29
"14597",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-14,2.15,0.79,14.76
"14598",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-15,1.12,13.18,2.77
"14599",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-16,-0.18,26.79,5.76
"14600",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-17,0.69,1.67,6.46
"14601",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-18,3.87,0.06,13.96
"14602",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-19,6.04,0.02,20.89
"14603",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-20,7.54,0,26.89
"14604",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-21,10.16,0,26.66
"14605",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-22,11.95,0,26.55
"14606",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-23,15.43,2.65,20.02
"14607",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-24,9.04,2.49,20.55
"14608",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-25,5.58,9.72,6.01
"14609",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-26,8.22,0.47,15.31
"14610",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-27,11.97,5.19,13.31
"14611",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-28,8.97,1.99,4.59
"14612",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-29,10.26,0.62,20.03
"14613",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-04-30,9.64,0.77,27.4
"14614",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-01,8.03,3.71,9.97
"14615",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-02,8.26,0.58,26.99
"14616",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-03,7.21,0,27.04
"14617",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-04,8.41,0,28.46
"14618",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-05,9.74,0,26.8
"14619",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-06,6.77,0,29.74
"14620",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-07,10.77,0,28.45
"14621",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-08,13.47,0,28.84
"14622",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-09,17.26,0,23.56
"14623",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-10,18.81,9.97,8.62
"14624",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-11,16.56,0.19,22.2
"14625",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-12,11.2,0.12,21.34
"14626",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-13,7.12,0,30.53
"14627",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-14,11.23,0.21,26.49
"14628",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-15,18.15,1.86,20.8
"14629",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-16,14.07,9.63,6.19
"14630",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-17,8.52,0.03,18.03
"14631",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-18,8.01,0.01,18.79
"14632",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-19,9.72,0.25,20.94
"14633",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-20,11.74,0.83,7.02
"14634",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-21,9.44,0,30.38
"14635",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-22,13.64,0.01,26.06
"14636",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-23,17.83,0,26.95
"14637",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-24,20.69,0,25.35
"14638",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-25,21.41,1.08,21.42
"14639",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-26,17.65,0.06,23.01
"14640",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-27,19.2,6.1,16.04
"14641",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-28,16.98,0.04,29.7
"14642",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-29,14.57,0,30.38
"14643",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-30,19.37,0,29.49
"14644",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-05-31,23.38,4.59,22.21
"14645",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-01,22.15,0.09,17.46
"14646",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-02,22.12,2.54,21.09
"14647",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-03,19.87,11.3,10.79
"14648",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-04,17.57,6.94,11.9
"14649",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-05,15.69,3.25,16.98
"14650",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-06,10.38,0.01,22.08
"14651",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-07,16.56,0.17,25.02
"14652",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-08,22.92,5.1,24.28
"14653",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-09,16.32,1.13,27.27
"14654",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-10,16.72,0.01,27.91
"14655",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-11,17.71,0.03,24.66
"14656",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-12,20.42,5.42,28.68
"14657",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-13,20.7,0.81,26.73
"14658",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-14,16.89,0.01,28.33
"14659",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-15,18.8,0.02,26.24
"14660",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-16,20.42,0.1,28.24
"14661",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-17,20.63,0.06,22.53
"14662",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-18,22.37,0.01,29.22
"14663",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-19,23.27,19.8,18.6
"14664",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-20,17.28,5.42,26.36
"14665",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-21,16.75,4.67,20.7
"14666",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-22,14.63,0.31,25
"14667",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-23,12.75,0,31.29
"14668",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-24,18.13,0,27.29
"14669",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-25,22.2,0,28.83
"14670",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-26,24.91,0,27.74
"14671",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-27,25.4,9.66,22.09
"14672",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-28,21.6,1.1,16.09
"14673",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-29,17.29,0,28.92
"14674",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-06-30,16.41,0.44,25.23
"14675",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-01,13.57,0.29,22.24
"14676",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-02,14.48,0.01,26.41
"14677",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-03,17.48,0,26.38
"14678",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-04,17.86,12.28,5.53
"14679",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-05,20.4,5.05,18.66
"14680",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-06,19.64,1.76,23.64
"14681",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-07,20.2,0.03,24.75
"14682",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-08,22.36,7.7,19.51
"14683",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-09,25.3,3.59,24.5
"14684",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-10,26.44,0.53,21.58
"14685",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-11,21.83,5.08,10.21
"14686",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-12,17.86,1.3,26.61
"14687",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-13,18.42,0.84,24.51
"14688",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-14,19.57,0.58,22.63
"14689",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-15,20.32,1.73,21.28
"14690",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-16,19.57,0.01,23.93
"14691",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-17,21.44,5.05,19.01
"14692",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-18,21.46,8.94,13.01
"14693",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-19,20.26,12.96,10.62
"14694",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-20,16.76,5.04,17.55
"14695",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-21,18.3,0,26.78
"14696",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-22,18.67,0.02,25.05
"14697",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-23,17.07,19.58,9.36
"14698",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-24,18.71,2.4,20.52
"14699",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-25,21.57,0.01,23.46
"14700",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-26,23.16,0.23,22.49
"14701",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-27,22.33,14.92,13.92
"14702",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-28,21.45,2.81,21.15
"14703",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-29,21.41,0.04,19.63
"14704",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-30,21.17,0.01,26.43
"14705",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-07-31,22.49,0.01,26.18
"14706",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-01,24.66,0,26.38
"14707",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-02,25.99,0.81,23.99
"14708",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-03,24.6,3.56,18.25
"14709",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-04,21.33,0.08,28.43
"14710",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-05,21.6,0.01,26.6
"14711",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-06,24.33,0.24,13.78
"14712",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-07,24.04,7.02,10.97
"14713",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-08,24.83,4.32,20.72
"14714",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-09,22.4,10.2,15.55
"14715",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-10,19.46,10.17,7.57
"14716",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-11,20.57,0.12,26.38
"14717",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-12,23.23,0.13,21.83
"14718",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-13,20.4,0.21,22.01
"14719",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-14,18.79,0.01,24.44
"14720",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-15,20.33,0.07,18.26
"14721",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-16,22.77,2.01,18.92
"14722",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-17,19,3.82,21.48
"14723",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-18,14.48,0.77,22.32
"14724",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-19,16.61,0,17.57
"14725",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-20,14.21,4.24,6.95
"14726",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-21,13.61,5.85,7.11
"14727",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-22,17.09,1,9.42
"14728",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-23,21.22,3.27,11.32
"14729",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-24,24.6,4.39,18.14
"14730",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-25,25.79,5.8,19.44
"14731",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-26,19.71,0.45,13.23
"14732",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-27,19.69,0.02,20.25
"14733",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-28,21.57,0,22.74
"14734",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-29,23.81,0,21.67
"14735",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-30,21.74,0.59,11.53
"14736",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-08-31,17.68,0.01,22.66
"14737",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-01,15.6,0,22.66
"14738",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-02,16.64,0,24.4
"14739",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-03,20.51,0,19.42
"14740",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-04,18.62,0.01,19.53
"14741",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-05,17.99,0.02,14.82
"14742",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-06,23.6,0,19.81
"14743",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-07,25.95,0.16,20.36
"14744",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-08,23.34,13.91,11.27
"14745",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-09,19.86,32.13,4.4
"14746",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-10,17.38,3.18,10.93
"14747",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-11,16.9,9.86,6.82
"14748",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-12,14.37,0.42,15.51
"14749",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-13,14.96,0.06,20.59
"14750",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-14,17.49,2,9.27
"14751",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-15,11.08,8.95,12.16
"14752",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-16,10.1,0.02,15.36
"14753",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-17,11.26,0,21.6
"14754",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-18,13.31,0,20.78
"14755",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-19,14.98,0.01,20.9
"14756",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-20,17.93,0,18.29
"14757",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-21,19.58,0,15.74
"14758",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-22,20,0.13,15.92
"14759",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-23,14.65,0,20.47
"14760",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-24,16.86,0,20.18
"14761",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-25,21.36,0.06,16.43
"14762",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-26,22.79,4.11,13.89
"14763",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-27,19.89,16.39,9.95
"14764",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-28,14.5,7.11,12.2
"14765",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-29,13.01,0.14,15.37
"14766",6624,"Ithaca,  NY - McGowan",2007,42.446641,-76.4567982,2007-09-30,14.03,0,16.62
"14767",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-01,-6.67,0,12.29
"14768",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-02,-11.5,0.26,8.9
"14769",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-03,-12.31,0.1,15.35
"14770",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-04,-8.61,0,15.25
"14771",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-05,-3.16,0.01,14.91
"14772",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-06,5.87,0.33,7.88
"14773",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-07,8.25,9.49,6.51
"14774",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-08,4.45,16.99,4.82
"14775",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-09,1.77,13.73,4.13
"14776",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-10,0.35,8.74,4.37
"14777",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-11,3.34,2.17,12.69
"14778",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-12,-5.18,0.02,12.68
"14779",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-13,-3.3,0,16.77
"14780",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-14,0.16,0,18.27
"14781",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-15,2.75,0,19.01
"14782",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-16,4.78,0,13.91
"14783",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-17,5.39,0,17.97
"14784",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-18,6.9,7.88,7.28
"14785",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-19,2.26,4.29,16.59
"14786",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-20,-2.53,0.03,20.48
"14787",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-21,-0.34,0,19.17
"14788",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-22,-0.68,0.04,6.95
"14789",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-23,-5.05,0,22
"14790",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-24,-2.73,0,22.77
"14791",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-25,2.17,0,17
"14792",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-26,3.17,4.49,4.78
"14793",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-27,6.14,0.07,19.74
"14794",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-28,9.58,0.03,17.87
"14795",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-29,7.39,10.95,4.83
"14796",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-30,1.25,1.5,5.33
"14797",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-03-31,4.4,0.02,19.94
"14798",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-01,5.57,1.05,4.47
"14799",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-02,9.61,0.02,20.23
"14800",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-03,10.08,19.36,5.46
"14801",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-04,2.56,9.02,5.06
"14802",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-05,4.19,0.54,20.52
"14803",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-06,5.22,7.26,6.84
"14804",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-07,-1.17,1.52,10.59
"14805",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-08,-0.12,0.11,10.13
"14806",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-09,3.91,0,22.54
"14807",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-10,6.78,2.68,15.41
"14808",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-11,3.07,0.17,23.02
"14809",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-12,-1.74,0,23.21
"14810",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-13,1.15,0,23.18
"14811",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-14,5.61,0.22,15.01
"14812",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-15,5.86,0.13,20.75
"14813",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-16,6.11,0,26.16
"14814",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-17,8.06,0,25.02
"14815",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-18,10.63,0.05,16.42
"14816",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-19,8.94,0.02,22.07
"14817",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-20,4.46,7.84,4.83
"14818",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-21,8.27,5.04,21.27
"14819",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-22,6.11,0.95,11.7
"14820",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-23,3.6,1.73,9.83
"14821",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-24,10.78,0.44,24.12
"14822",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-25,17.47,0.24,23.26
"14823",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-26,17.45,0.02,22.93
"14824",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-27,20.19,0,24.1
"14825",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-28,15.94,2.3,18.15
"14826",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-29,9.34,0,26.56
"14827",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-04-30,11.04,2.51,13.36
"14828",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-05-01,15.43,8.53,12.68
"14829",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-05-02,9.28,2.79,24.63
"14830",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-05-03,9.81,0.01,16.07
"14831",6543,"Ithaca,  NY - McGowan",2009,42.446641,-76.4567982,2009-05-04,9.24,0.49,13.39
