germplasmName,BLUE,SE,n
OH12-281-62,4133.34543701632,868.366752468339,1
OH12-282-67,4121.34543701632,868.366752468339,1
OH12-284-53,3982.34543701632,868.366752468339,1
OH12-288-27,3711.34543701632,868.366752468339,1
OH12-289-4,3743.34543701632,868.366752468339,1
OH12-293-29,4096.34543701632,868.366752468339,1
OH12-297-15,3764.34543701632,868.366752468339,1
OH12-298-1,4127.34543701632,868.366752468339,1
OH12-299-41,3917.34543701632,868.366752468339,1
OH12-317-57,4456.34543701632,868.366752468339,1
OH12-319-20,4101.34543701632,868.366752468339,1
OH12-322-28,4330.34543701632,868.366752468339,1
OH12-328-74,3993.34543701632,868.366752468339,1
OH12-66-41,4070.34543701632,868.366752468339,1
OH12-67-50,3969.34543701632,868.366752468339,1
OH12-91-67,4018.34543701632,868.366752468339,1
OH13-107-63,3868.34543701632,868.366752468339,1
OH13-11-39,4032.34543701632,868.366752468339,1
OH13-111-66,4273.34543701632,868.366752468339,1
OH13-117-78,3981.34543701632,868.366752468339,1
OH13-118-29,4075.34543701632,868.366752468338,1
OH13-135-34,4314.34543701632,868.366752468339,1
OH13-145-44,3227.34543701632,868.366752468339,1
OH13-148-70,3887.34543701632,868.366752468339,1
OH13-152-31,3774.34543701632,868.366752468339,1
OH13-157-65,4052.34543701632,868.366752468339,1
OH13-159-34,4131.34543701632,868.366752468339,1
OH13-163-11,4014.34543701632,868.366752468339,1
OH13-168-18,4138.34543701632,868.366752468339,1
OH13-171-35,3952.34543701632,868.366752468339,1
OH13-174-16,4276.34543701632,868.366752468339,1
OH13-179-36,4009.34543701632,868.366752468339,1
OH13-310-74,3665.34543701632,868.366752468339,1
OH13-311-68,4019.34543701632,868.366752468339,1
OH13-312-55,4344.34543701632,868.366752468339,1
OH13-316-39,3874.34543701632,868.366752468339,1
OH13-317-70,4280.34543701632,868.366752468339,1
OH13-318-40,4080.34543701632,868.366752468339,1
OH13-321-18,4073.34543701632,868.366752468339,1
OH13-45-2,3817.34543701632,868.366752468339,1
OH13-49-22,3791.34543701632,868.366752468339,1
OH13-57-12,4083.34543701632,868.366752468339,1
OH13-60-25,3998.34543701632,868.366752468339,1
OH13-61-43,2276.34543701632,868.366752468339,1
OH13-64-29,4148.34543701632,868.366752468339,1
OH13-64-45,3639.34543701632,868.366752468339,1
OH13-67-9,4380.34543701632,868.366752468339,1
OH13-71-63,4112.34543701632,868.366752468339,1
OH13-72-23,4188.34543701632,868.366752468339,1
OH13-79-31,3910.34543701632,868.366752468339,1
OH13-83-12,4216.34543701632,868.366752468339,1
OH13-85-5,4216.34543701632,868.366752468339,1
OH13-86-26,4220.34543701632,868.366752468339,1
OH13-98-43,4151.34543701632,868.366752468339,1
P05247A1-7-3-636,3903.49868001247,868.359069031021,1
P05251A1-1-77-637,3721.71752711241,842.932786010126,2
PIONEER25W36-288,4515.15572221237,842.972326997161,2
PIONEER25W43-287,3628.21821421237,842.972326997162,2
PIONEERVAR25W41-266,3878.89168471237,842.972326997162,2
PRIDE_OF_GENESEE,1814.17145921624,868.213431191828,1
PURCELL,3536.81517654614,834.53715790892,3
RICHLAND,3724.57463291368,830.02679869818,4
RURAL_NEW_YORKER,2128.87490021624,868.213431191828,1
SARANAC,3659.74482271237,842.972326997162,2
SHIRLEY-618,4095.81675507909,834.504063393114,3
STEPHENS,3788.82052471496,843.289963327412,2
SUPERIOR,3715.96637141368,830.02679869818,4
SUSQUEHANNA,3585.91090071496,843.289963327412,2
T170-623,3913.34543701632,868.366752468339,1
TICONDEROGA,3228.95342071496,843.289963327412,2
U1254-4-9-5,3056.63766121496,843.289963327412,2
U1266-4-11-6,3529.42194671496,843.289963327412,2
U1273-5-18-8,4450.21581621367,868.278207282,1
VA05W-251-1063,4027.06055851439,843.363648433154,2
VA08W-176-1064,4235.80705851439,843.363648433154,2
VA09W-188WS-1053,4261.07068001247,868.359069031021,1
VA09W-192WS-1054,4290.74805851439,843.363648433154,2
VALPRIZE,2598.42139821496,843.289963327412,2
VERMONT_WINTER_REEDS,2430.16266221624,868.213431191828,1
YORKSTAR,3306.73821321496,843.289963327412,2
YORKWIN,2559.62535821495,843.289963327412,2
